pin_name,x,y,is_in_clk,is_port,is_startpoint,is_endpoint,dir,maxcap,maxtran,num_reachable_endpoint,cell_name,net_name,pin_tran,pin_slack,pin_rise_arr,pin_fall_arr,input_pin_cap
_22040_/A2,47565,327390,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22040_,_01162_,1.2240840563393363e-09,-3.482778287988708e-09,3.964048644888862e-09,3.4555909245170824e-09,1.9809999994568894e-15
_22040_/A3,48065,327960,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22040_,_01580_,1.5059224700575413e-10,-4.931021813092684e-09,5.531063163033423e-09,5.3756123996606675e-09,1.8140000423674156e-15
_22040_/B1,48552,328327,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22040_,_01590_,1.6819923231992107e-10,-5.009280101830882e-09,5.584364970445677e-09,5.465723873498973e-09,1.7749999984978675e-15
_22040_/C1,49442,328075,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22040_,_01611_,7.41089967171149e-11,-5.14707032550632e-09,5.75522296486497e-09,5.68704194847669e-09,1.7509999552121273e-15
_22040_/Y,48904,327684,0,-1,0,0,1,2.930700116181989e-14,1.4811999404784615e-09,1,_22040_,_00125_,2.656410647006169e-10,-5.14706988141711e-09,5.769226874008382e-09,5.863185048582409e-09,-1
_22041_/A1,109203,335482,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22041_,_01152_,2.5171287276748444e-10,-3.982102203536897e-09,3.7966483290574615e-09,4.186959667862311e-09,2.4259999814834872e-15
_22041_/A2,109692,335720,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22041_,_01382_,1.9390285210807434e-10,-4.1753214219397705e-09,3.6833134320346517e-09,4.3400287808026405e-09,2.42400013669502e-15
_22041_/B1,108315,335560,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22041_,_01142_,1.441882946373596e-09,-4.040799694848829e-09,4.102720385645853e-09,3.3983882374855057e-09,2.4770000469959055e-15
_22041_/Y,108621,335762,0,-1,0,0,1,7.416799379517114e-14,1.5047039170212884e-09,0,_22041_,_01612_,1.7639516236567232e-10,-4.1753214219397705e-09,4.585652302324661e-09,4.182235446847926e-09,-1
_22042_/A1,102265,330295,0,-1,0,0,0,0.0,1.4999999020659516e-09,0,_22042_,_01147_,1.4811309956286323e-09,-4.1805581219023225e-09,4.133871467359995e-09,3.4054468134314675e-09,2.4309998052128926e-15
