src,tar,src_type,tar_type
ANTENNA_1337/DIODE,ANTENNA_1337,pin,cell
ANTENNA_1338/DIODE,ANTENNA_1338,pin,cell
ANTENNA_1339/DIODE,ANTENNA_1339,pin,cell
ANTENNA_134/DIODE,ANTENNA_134,pin,cell
ANTENNA_1340/DIODE,ANTENNA_1340,pin,cell
ANTENNA_1341/DIODE,ANTENNA_1341,pin,cell
ANTENNA_1342/DIODE,ANTENNA_1342,pin,cell
ANTENNA_1343/DIODE,ANTENNA_1343,pin,cell
ANTENNA_1344/DIODE,ANTENNA_1344,pin,cell
ANTENNA_1345/DIODE,ANTENNA_1345,pin,cell
ANTENNA_1346/DIODE,ANTENNA_1346,pin,cell
ANTENNA_1347/DIODE,ANTENNA_1347,pin,cell
ANTENNA_1348/DIODE,ANTENNA_1348,pin,cell
ANTENNA_1349/DIODE,ANTENNA_1349,pin,cell
ANTENNA_135/DIODE,ANTENNA_135,pin,cell
ANTENNA_1350/DIODE,ANTENNA_1350,pin,cell
ANTENNA_1351/DIODE,ANTENNA_1351,pin,cell
ANTENNA_1352/DIODE,ANTENNA_1352,pin,cell
ANTENNA_1353/DIODE,ANTENNA_1353,pin,cell
ANTENNA_1354/DIODE,ANTENNA_1354,pin,cell
ANTENNA_1355/DIODE,ANTENNA_1355,pin,cell
ANTENNA_1356/DIODE,ANTENNA_1356,pin,cell
ANTENNA_1357/DIODE,ANTENNA_1357,pin,cell
ANTENNA_1358/DIODE,ANTENNA_1358,pin,cell
ANTENNA_1359/DIODE,ANTENNA_1359,pin,cell
ANTENNA_136/DIODE,ANTENNA_136,pin,cell
ANTENNA_1360/DIODE,ANTENNA_1360,pin,cell
ANTENNA_1361/DIODE,ANTENNA_1361,pin,cell
ANTENNA_1362/DIODE,ANTENNA_1362,pin,cell
ANTENNA_1363/DIODE,ANTENNA_1363,pin,cell
ANTENNA_1364/DIODE,ANTENNA_1364,pin,cell
ANTENNA_1365/DIODE,ANTENNA_1365,pin,cell
ANTENNA_1366/DIODE,ANTENNA_1366,pin,cell
ANTENNA_1367/DIODE,ANTENNA_1367,pin,cell
